,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
15115,1,10,1,6,2,0,3,2,3,0,1,0,Received
15116,2,3,1,2,2,0,3,2,3,0,1,0,Received
15117,2,3,0,2,2,0,3,2,2,0,1,0,Not Received
15118,1,10,1,6,0,0,3,2,4,0,1,0,Received
15119,1,4,2,6,0,0,3,2,1,0,1,0,Not Received
15120,1,4,2,6,2,0,3,2,2,0,1,0,Not Received
15121,1,10,2,6,2,0,3,2,4,0,1,1,Received
15122,2,2,0,2,2,0,3,2,2,0,1,0,Not Received
15123,2,2,0,2,2,0,3,2,2,0,1,0,Not Received
15124,2,1,1,0,2,0,3,2,3,0,1,0,Received
15125,2,4,1,6,2,0,3,2,1,0,1,0,Not Received
15126,1,4,2,6,0,0,3,2,5,0,1,1,Received
15127,2,1,1,2,2,0,3,2,3,0,1,0,Received
15128,2,3,0,2,0,0,3,2,5,0,1,1,Received
15129,2,2,0,2,2,0,3,2,3,0,1,0,Received
15130,3,5,1,3,0,0,3,2,2,0,1,0,Not Received
15131,3,5,1,3,2,0,3,2,3,0,1,0,Received
15132,3,5,1,3,2,0,3,2,3,0,1,0,Received
15133,2,9,0,6,2,0,3,2,3,0,1,0,Received
15134,2,0,3,6,2,0,3,2,3,0,1,0,Received
15135,1,0,2,3,2,0,3,2,4,0,1,0,Received
15136,2,6,1,6,0,0,3,2,2,0,1,0,Not Received
15137,1,8,2,6,2,0,3,2,2,0,1,0,Not Received
15138,1,8,2,6,1,0,3,2,3,0,1,0,Received
15139,1,8,2,6,2,0,3,2,4,0,1,0,Received
15140,3,0,1,3,2,0,3,2,1,0,1,0,Not Received
15141,2,7,1,2,2,0,3,2,2,0,1,0,Not Received
15142,1,0,2,3,2,0,3,2,2,0,1,0,Not Received
15143,2,7,1,2,2,0,3,2,3,0,1,0,Received
15144,1,0,2,6,0,0,3,2,1,0,1,0,Not Received
15145,1,1,1,2,0,0,3,2,5,0,1,0,Received
15146,3,9,0,3,0,0,3,2,2,0,1,0,Not Received
15147,2,7,1,2,0,0,3,2,4,0,1,0,Received
15148,1,0,2,6,2,0,3,2,1,0,1,0,Not Received
15149,3,1,1,2,0,0,3,2,3,0,1,0,Received
15150,2,7,0,3,0,0,3,2,5,0,1,0,Received
15151,1,8,2,6,2,0,3,2,5,0,1,0,Received
15152,1,9,1,3,0,0,3,2,4,0,1,0,Received
15153,2,9,2,5,0,0,3,2,1,0,1,0,Not Received
15154,1,9,2,5,2,0,3,2,3,0,1,0,Received
15155,1,0,2,6,0,0,3,2,5,0,1,1,Received
15156,1,6,2,6,2,0,3,2,4,0,1,0,Received
15157,1,7,2,3,0,0,3,2,4,0,1,0,Received
15158,3,2,1,0,0,0,3,2,2,0,1,0,Not Received
15159,1,0,2,6,2,0,3,2,1,0,1,0,Not Received
15160,1,0,2,6,0,0,3,2,3,0,1,0,Received
15161,2,7,1,3,0,0,3,2,4,0,1,0,Received
15162,2,9,2,5,2,0,3,2,4,0,1,0,Received
15163,2,1,1,0,2,0,3,2,4,0,1,0,Received
15164,2,1,1,0,2,0,3,2,4,0,1,0,Received
15165,3,9,1,5,0,0,3,2,5,0,1,0,Received
15166,1,7,2,3,0,0,3,2,5,0,1,0,Received
15167,3,1,2,0,2,1,3,2,4,0,1,0,Received
15168,1,4,2,6,2,0,3,2,5,0,1,0,Received
15169,2,7,2,3,2,0,3,2,2,0,1,0,Not Received
15170,1,1,1,2,2,0,3,2,1,0,1,0,Not Received
15171,2,1,0,3,2,0,3,2,2,0,1,0,Not Received
15172,1,0,2,3,2,0,3,2,3,0,1,0,Received
15173,1,1,1,0,2,0,3,2,3,0,1,0,Received
15174,2,3,0,3,2,0,3,2,1,0,1,0,Not Received
15175,1,0,2,2,0,0,3,2,4,0,1,0,Received
15176,1,1,2,3,0,0,3,2,4,0,1,0,Received
15177,3,2,1,7,0,0,3,2,4,0,1,0,Received
15178,1,10,1,6,1,0,3,2,2,0,1,0,Not Received
15179,1,9,2,1,2,0,3,2,1,0,1,0,Not Received
15180,1,1,1,0,2,0,3,2,4,0,1,0,Received
15181,1,1,2,2,2,0,3,2,3,0,1,0,Received
15182,1,9,2,1,2,0,3,2,4,0,1,0,Received
15183,1,4,0,6,2,0,3,2,4,0,1,0,Received
15184,2,9,1,5,2,0,3,2,1,0,1,0,Not Received
15185,3,0,0,1,0,0,3,2,2,0,1,0,Not Received
15186,2,2,1,0,2,1,3,2,4,0,1,0,Received
15187,1,4,2,6,0,0,3,2,5,0,1,1,Received
15188,1,1,1,0,0,0,3,2,4,0,1,0,Received
15189,1,3,1,0,0,0,3,2,1,0,1,0,Not Received
15190,3,1,2,1,2,0,3,2,4,0,1,1,Received
15191,1,10,1,6,2,0,3,2,2,0,1,0,Not Received
15192,1,3,1,0,0,0,3,2,5,0,1,0,Received
15193,3,3,0,7,0,0,3,2,2,0,1,0,Not Received
15194,1,0,2,6,0,0,3,2,4,0,1,1,Received
15195,1,9,2,1,2,1,3,2,5,0,1,1,Received
15196,1,4,2,6,0,0,3,2,3,0,1,0,Received
15197,1,3,1,0,2,0,3,2,5,0,1,0,Received
15198,2,3,0,3,0,1,3,2,3,0,1,0,Received
15199,1,0,2,2,0,1,3,2,2,0,1,0,Not Received
15200,1,0,2,3,2,0,3,2,2,0,1,0,Not Received
15201,1,7,2,2,2,0,3,2,3,0,1,0,Received
15202,1,6,3,5,0,0,3,2,4,0,1,0,Received
15203,1,7,2,3,0,0,3,2,3,0,1,0,Received
15204,1,0,2,6,2,0,3,2,3,0,1,0,Received
15205,3,1,0,0,0,0,3,2,2,0,1,0,Not Received
15206,2,9,1,5,0,0,3,2,3,0,1,0,Received
15207,2,0,0,3,2,1,3,2,3,0,1,0,Received
15208,2,9,2,6,2,1,3,2,3,0,1,0,Received
15209,1,1,2,2,0,0,3,2,5,0,1,1,Received
15210,2,4,1,6,2,0,3,2,5,0,1,0,Received
15211,1,1,2,7,0,0,3,2,4,0,1,1,Received
15212,3,1,0,1,2,0,3,2,3,0,1,0,Received
15213,3,0,0,6,2,0,3,2,3,0,1,0,Received
15214,1,10,1,6,2,0,3,2,5,0,1,0,Received
15215,1,1,0,2,0,0,3,2,4,0,1,1,Received
15216,1,1,2,7,2,0,3,2,1,0,1,0,Not Received
15217,3,0,0,1,0,0,3,2,4,0,1,0,Received
15218,1,1,2,7,0,0,3,2,4,0,1,0,Received
15219,1,9,1,2,0,0,3,2,5,0,1,1,Received
15220,1,0,2,3,2,0,3,2,4,0,1,0,Received
15221,3,2,1,0,0,0,3,2,3,0,1,0,Received
15222,1,7,2,2,2,0,3,2,3,0,1,0,Received
15223,1,1,1,1,0,0,3,2,3,0,1,0,Received
15224,1,6,0,6,2,0,3,2,3,0,1,0,Received
15225,2,1,1,2,2,1,3,2,3,0,1,0,Received
15226,2,0,1,3,0,0,3,2,3,0,1,0,Received
15227,1,10,1,6,0,0,3,2,3,0,1,0,Received
15228,1,1,2,2,0,0,3,2,4,0,1,0,Received
15229,2,1,1,1,0,1,3,2,3,0,1,0,Received
15230,2,1,1,0,0,0,3,2,2,0,1,0,Not Received
15231,3,1,1,7,0,0,3,2,1,0,1,0,Not Received
15232,3,1,1,7,2,0,3,2,2,0,1,0,Not Received
15233,2,0,1,2,0,0,3,2,3,0,1,0,Received
15234,1,1,1,1,2,0,3,2,1,0,1,0,Not Received
15235,3,0,1,3,2,0,3,2,3,0,1,0,Received
15236,2,9,1,5,2,0,3,2,4,0,1,0,Received
15237,1,1,1,1,2,0,3,2,3,0,1,0,Received
15238,1,9,2,5,0,0,3,2,3,0,1,0,Received
15239,2,1,2,2,2,1,3,2,2,0,1,0,Not Received
15240,2,1,1,0,0,0,3,2,2,0,1,0,Not Received
15241,2,11,2,3,2,0,3,2,3,0,1,0,Received
15242,3,1,1,7,2,0,3,2,1,0,1,0,Not Received
15243,3,1,1,7,2,0,3,2,3,0,1,0,Received
15244,1,0,2,3,0,0,3,2,2,0,1,0,Not Received
15245,2,0,1,6,0,0,3,2,3,0,1,0,Received
15246,1,0,2,6,2,0,3,2,2,0,1,0,Not Received
15247,2,6,1,6,0,0,3,2,5,0,1,1,Received
15248,2,1,1,2,0,1,3,2,1,0,1,0,Not Received
15249,1,1,0,7,0,0,3,2,4,0,1,0,Received
15250,3,5,2,3,0,0,3,2,3,0,1,0,Received
15251,2,1,2,0,0,0,3,2,5,0,1,0,Received
15252,2,0,1,6,0,0,3,2,5,0,1,0,Received
15253,3,1,1,7,0,0,3,2,3,0,1,0,Received
15254,1,4,2,6,0,0,3,2,5,0,1,0,Received
15255,2,0,0,6,2,0,3,2,5,0,1,0,Received
15256,2,9,2,5,0,0,3,2,4,0,1,0,Received
15257,2,2,1,0,2,0,3,2,2,0,1,0,Not Received
15258,2,6,2,5,2,1,3,2,2,0,1,0,Not Received
15259,1,9,2,1,2,1,3,2,3,0,1,0,Received
15260,1,0,2,6,2,0,3,2,2,0,1,0,Not Received
15261,2,9,2,5,2,0,3,2,4,0,1,0,Received
15262,1,7,2,1,2,0,3,2,3,0,1,0,Received
15263,1,7,2,1,0,0,3,2,1,0,1,0,Not Received
15264,1,9,1,5,0,0,3,2,1,0,1,0,Not Received
15265,3,9,1,2,2,0,3,2,2,0,1,0,Not Received
15266,1,7,2,3,0,0,3,2,5,0,1,0,Received
15267,3,9,1,5,2,0,3,2,1,0,1,0,Not Received
15268,1,0,2,2,2,0,3,2,1,0,1,0,Not Received
15269,1,0,1,3,0,0,3,2,5,0,1,1,Received
15270,1,1,2,7,0,0,3,2,1,0,1,0,Not Received
15271,1,1,1,2,0,0,3,2,5,0,1,0,Received
15272,1,1,2,2,0,1,3,2,4,0,1,0,Received
15273,3,2,1,0,2,0,3,2,2,0,1,0,Not Received
15274,1,0,1,6,2,0,3,2,2,0,1,0,Not Received
15275,3,9,0,3,2,0,3,2,4,0,1,0,Received
15276,2,2,1,1,0,1,3,2,4,0,1,0,Received
15277,2,7,0,3,2,0,3,2,4,0,1,0,Received
15278,1,9,2,1,0,1,3,2,3,0,1,0,Received
15279,2,9,2,5,2,0,3,2,3,0,1,0,Received
15280,2,0,1,6,0,0,3,2,5,0,1,0,Received
15281,3,10,1,0,2,0,3,2,2,0,1,0,Not Received
15282,2,10,0,2,0,0,3,2,2,0,1,0,Not Received
15283,1,0,2,3,0,0,3,2,4,0,1,0,Received
15284,2,0,2,6,2,0,3,2,2,0,1,0,Not Received
15285,2,0,2,6,2,0,3,2,2,0,1,0,Not Received
15286,1,0,1,6,2,0,3,2,1,0,1,0,Not Received
15287,1,1,2,5,0,0,3,2,1,0,1,0,Not Received
15288,3,9,1,5,2,0,3,2,2,0,1,0,Not Received
15289,1,6,3,5,0,0,3,2,4,0,1,0,Received
15290,3,0,0,3,0,1,3,2,1,0,1,0,Not Received
15291,2,0,2,6,0,0,3,2,4,0,1,0,Received
15292,1,9,2,6,2,0,3,2,1,0,1,0,Not Received
15293,1,9,2,1,0,0,3,2,1,0,1,0,Not Received
15294,2,7,1,3,0,0,3,2,5,0,1,1,Received
15295,3,0,0,3,0,0,3,2,4,0,1,0,Received
15296,1,1,1,0,0,0,3,2,5,0,1,0,Received
15297,1,1,0,7,0,0,3,2,3,0,1,0,Received
15298,1,1,1,2,0,0,3,2,2,0,1,0,Not Received
15299,3,3,2,6,0,0,3,2,3,0,1,0,Received
15300,3,0,1,3,0,1,3,2,4,0,1,0,Received
15301,2,0,1,3,0,0,3,2,2,0,1,0,Not Received
15302,1,1,1,0,0,0,3,2,5,0,1,0,Received
15303,1,7,2,3,2,0,3,0,2,0,1,0,Not Received
15304,2,1,1,0,2,0,3,0,2,0,1,0,Not Received
15305,1,0,2,3,2,0,3,0,1,0,1,0,Not Received
15306,1,7,1,3,0,0,3,0,2,0,1,0,Not Received
15307,1,7,2,3,0,0,3,0,3,0,1,0,Received
15308,3,7,0,2,2,0,3,0,2,0,1,0,Not Received
15309,1,0,2,3,0,1,3,0,1,0,1,0,Not Received
15310,2,1,1,2,0,0,3,0,2,0,1,0,Not Received
15311,2,9,1,5,2,0,3,0,1,0,1,0,Not Received
15312,1,7,1,3,2,0,3,0,3,0,1,0,Received
15313,2,7,1,3,0,0,3,0,1,0,1,0,Not Received
15314,1,1,2,1,0,0,3,0,1,0,1,0,Not Received
15315,1,6,1,6,0,0,3,0,2,0,1,0,Not Received
15316,2,1,1,0,0,0,3,0,4,0,1,1,Received
15317,2,9,1,5,0,0,3,0,5,0,1,1,Received
15318,2,3,1,1,2,0,3,0,1,0,1,0,Not Received
15319,1,1,2,2,2,0,3,0,5,0,1,1,Received
15320,2,1,1,2,2,0,3,0,2,0,1,0,Not Received
15321,2,4,1,6,0,0,3,0,1,0,1,0,Not Received
15322,1,1,1,1,2,0,3,0,1,0,1,0,Not Received
15323,2,9,2,6,0,1,3,0,4,0,1,0,Received
15324,2,0,2,6,0,0,3,0,2,0,1,0,Not Received
15325,2,9,1,5,2,0,3,0,2,0,1,0,Not Received
15326,3,4,1,3,0,0,3,0,1,0,1,0,Not Received
15327,2,2,1,2,2,1,3,0,1,0,1,0,Not Received
15328,2,2,1,6,0,0,3,0,4,0,1,0,Received
15329,1,6,2,6,2,0,3,0,1,0,1,0,Not Received
15330,3,3,1,3,2,0,3,0,4,0,1,0,Received
15331,1,0,2,3,2,0,3,0,1,0,1,0,Not Received
15332,3,7,0,2,0,0,3,0,2,0,1,0,Not Received
15333,2,0,1,6,0,0,3,0,2,0,1,0,Not Received
15334,3,0,1,3,0,0,3,0,2,0,1,0,Not Received
15335,2,9,2,5,0,0,3,0,1,0,1,0,Not Received
15336,1,0,2,3,0,0,3,0,3,0,1,0,Received
15337,1,9,2,6,0,0,3,0,1,0,1,0,Not Received
15338,1,9,1,5,2,0,3,0,3,0,1,0,Received
15339,2,0,2,6,2,0,3,0,2,0,1,0,Not Received
15340,2,7,0,2,2,0,3,0,1,0,1,0,Not Received
15341,1,0,1,6,0,0,3,0,2,0,1,0,Not Received
15342,1,9,1,2,2,0,3,0,1,0,1,0,Not Received
15343,1,1,2,2,2,0,3,0,2,0,1,0,Not Received
15344,3,1,1,3,0,0,3,0,4,0,1,1,Received
15345,3,1,1,3,2,0,3,0,4,0,1,1,Received
15346,1,0,1,6,2,0,3,0,4,0,1,1,Received
15347,2,0,2,6,0,0,3,0,1,0,1,0,Not Received
15348,2,0,1,3,0,0,3,0,4,0,1,0,Received
15349,2,0,2,6,0,0,3,0,1,0,1,0,Not Received
15350,2,1,1,1,0,0,3,0,3,0,1,0,Received
15351,2,0,2,6,2,0,3,0,3,0,1,0,Received
15352,2,0,1,3,1,0,3,0,3,0,1,0,Received
15353,1,0,2,2,0,0,3,0,5,0,1,1,Received
15354,1,1,2,2,2,0,3,0,2,0,1,0,Not Received
15355,1,1,2,2,1,0,3,0,3,0,1,0,Received
15356,1,1,2,2,0,0,3,0,2,0,1,0,Not Received
15357,2,0,2,6,0,0,3,0,4,0,1,1,Received
15358,1,1,2,2,0,0,3,0,3,0,1,0,Received
15359,1,7,1,3,2,0,3,0,1,0,1,0,Not Received
15360,1,0,2,6,0,0,3,0,2,0,1,0,Not Received
15361,2,4,2,6,2,0,3,0,1,0,1,0,Not Received
15362,1,4,2,2,2,1,3,0,1,0,1,0,Not Received
15363,2,1,1,2,0,0,3,0,3,0,1,0,Received
15364,1,4,2,2,2,0,3,0,2,0,1,0,Not Received
15365,3,5,1,0,2,0,3,0,4,0,1,0,Received
15366,3,0,1,6,2,0,3,0,4,0,1,0,Received
15367,1,0,2,3,2,1,3,0,1,0,1,0,Not Received
15368,1,0,2,3,0,0,3,0,4,0,1,1,Received
15369,1,9,2,6,2,0,3,0,5,0,1,0,Received
15370,1,0,1,6,0,0,3,0,1,0,1,0,Not Received
15371,2,6,1,6,0,0,3,0,2,0,1,0,Not Received
15372,1,1,2,3,2,0,3,0,1,0,1,0,Not Received
15373,1,9,2,3,0,0,3,0,1,0,1,0,Not Received
15374,2,2,2,5,0,0,3,0,3,0,1,0,Received
15375,1,9,1,6,2,0,3,0,2,0,1,0,Not Received
15376,1,7,2,3,2,0,3,0,1,0,1,0,Not Received
15377,2,1,1,2,2,0,3,0,3,0,1,0,Received
15378,1,4,2,2,0,0,3,0,5,0,1,1,Received
15379,2,1,1,2,0,0,3,0,4,0,1,0,Received
15380,2,1,1,0,0,0,3,0,2,0,1,0,Not Received
15381,2,1,1,0,0,0,3,0,2,0,1,0,Not Received
15382,2,1,1,2,2,0,3,0,3,0,1,0,Received
15383,2,1,1,0,2,0,3,0,3,0,1,0,Received
15384,1,9,2,5,2,0,3,0,3,0,1,0,Received
15385,1,1,2,2,2,0,3,0,4,0,1,0,Received
15386,2,0,1,5,0,0,3,0,3,0,1,0,Received
15387,1,1,1,1,2,0,3,0,4,0,1,1,Received
15388,2,0,2,3,0,0,3,0,3,0,1,0,Received
15389,1,9,1,3,2,0,3,0,2,0,1,0,Not Received
15390,3,1,1,0,2,1,3,0,2,0,1,0,Not Received
15391,1,1,2,3,2,0,3,0,2,0,1,0,Not Received
15392,1,1,2,3,0,0,3,0,1,0,1,0,Not Received
15393,3,6,1,2,0,0,3,0,4,0,1,0,Received
15394,2,0,2,3,2,0,3,0,4,0,1,1,Received
15395,1,0,1,6,0,0,3,0,2,0,1,0,Not Received
15396,1,7,1,3,2,0,3,0,2,0,1,0,Not Received
15397,2,1,0,0,2,0,3,0,2,0,1,0,Not Received
15398,1,1,2,3,2,0,3,0,3,0,1,0,Received
15399,1,7,0,3,2,0,3,0,1,0,1,0,Not Received
15400,1,1,2,3,0,0,3,0,4,0,1,0,Received
15401,3,0,1,6,0,0,3,0,4,0,1,0,Received
15402,1,10,0,3,0,0,3,0,2,0,1,0,Not Received
15403,1,7,0,3,0,0,3,0,3,0,1,1,Received
15404,3,1,1,0,0,0,3,0,1,0,1,0,Not Received
15405,1,9,2,7,1,0,3,0,2,0,1,0,Not Received
15406,1,7,1,3,2,0,3,0,2,0,1,0,Not Received
15407,2,1,0,2,2,0,3,0,4,0,1,0,Received
15408,2,1,1,2,0,0,3,0,3,0,1,0,Received
15409,1,1,2,2,0,0,3,0,2,0,1,0,Not Received
15410,2,1,1,2,0,0,3,0,4,0,1,1,Received
15411,2,1,1,2,2,0,3,0,3,0,1,0,Received
15412,1,0,2,6,2,0,3,0,3,0,1,0,Received
15413,3,0,1,6,1,0,3,0,1,0,1,0,Not Received
15414,2,0,2,3,2,0,3,0,2,0,1,0,Not Received
15415,1,7,2,6,0,0,3,0,2,0,1,0,Not Received
15416,3,7,1,3,2,0,3,0,1,0,1,0,Not Received
15417,3,0,1,6,2,0,3,0,4,0,1,0,Received
15418,2,6,1,2,0,0,3,0,2,0,1,0,Not Received
15419,2,7,0,3,0,0,3,0,3,0,1,0,Received
15420,1,7,2,6,2,0,3,0,4,0,1,0,Received
15421,3,5,2,6,2,0,3,0,1,0,1,0,Not Received
15422,1,7,2,3,2,1,3,0,1,0,1,0,Not Received
15423,1,0,2,6,2,0,3,0,2,0,1,0,Not Received
15424,2,1,1,1,2,0,3,0,1,0,1,0,Not Received
15425,1,0,1,6,0,0,3,0,4,0,1,0,Received
15426,2,7,1,3,2,0,3,0,1,0,1,0,Not Received
15427,2,1,2,0,0,0,3,0,3,0,1,0,Received
15428,1,1,2,2,0,0,3,0,3,0,1,0,Received
15429,2,1,1,1,0,0,3,0,4,0,1,1,Received
15430,2,0,1,6,0,0,3,0,4,0,1,0,Received
15431,1,4,2,6,0,0,3,0,3,0,1,0,Received
15432,2,0,1,6,0,0,3,0,2,0,1,0,Not Received
15433,2,0,1,6,2,0,3,0,3,0,1,0,Received
15434,3,1,1,2,0,0,3,0,2,0,1,0,Not Received
15435,1,1,2,0,2,0,3,0,1,0,1,0,Not Received
15436,1,1,1,3,2,0,3,0,2,0,1,0,Not Received
15437,3,1,1,2,0,0,3,0,3,0,1,0,Received
15438,1,1,0,2,2,0,3,0,1,0,1,0,Not Received
15439,2,0,1,3,2,0,3,0,1,0,1,0,Not Received
15440,2,0,2,6,2,0,3,0,4,0,1,0,Received
15441,3,10,0,6,2,0,3,0,2,0,1,0,Not Received
15442,1,1,1,2,0,1,3,0,4,0,1,0,Received
15443,2,1,1,2,2,0,3,0,1,0,1,0,Not Received
15444,3,9,1,5,0,0,3,0,1,0,1,0,Not Received
15445,2,4,2,6,2,0,3,0,4,0,1,0,Received
15446,2,7,1,0,0,0,3,0,3,0,1,0,Received
15447,3,9,1,5,2,0,3,0,4,0,1,0,Received
15448,2,3,1,6,2,0,3,0,2,0,1,0,Not Received
15449,2,9,0,5,2,0,3,0,3,0,1,0,Received
15450,1,7,2,5,2,0,3,0,5,0,1,1,Received
15451,2,0,0,6,0,0,3,0,4,0,1,0,Received
15452,2,3,0,0,0,0,3,0,4,0,1,1,Received
15453,2,2,1,5,0,0,3,0,1,0,1,0,Not Received
15454,1,2,2,2,0,0,3,0,2,0,1,0,Not Received
15455,1,2,2,2,2,0,3,0,3,0,1,0,Received
15456,2,2,1,2,2,0,3,0,5,0,1,1,Received
15457,1,0,1,3,2,0,3,0,4,0,1,0,Received
15458,1,1,1,2,0,0,3,0,3,0,1,0,Received
15459,2,1,1,0,2,0,3,0,4,0,1,0,Received
15460,2,3,0,0,0,0,3,0,3,0,1,0,Received
15461,1,1,1,2,2,0,3,0,3,0,1,0,Received
15462,1,10,0,3,2,0,3,0,2,0,1,0,Not Received
15463,3,7,0,1,2,0,3,0,2,0,1,0,Not Received
15464,3,7,1,0,2,0,3,0,2,0,1,0,Not Received
15465,1,0,2,6,2,0,3,0,2,0,1,0,Not Received
15466,3,0,0,3,2,0,3,0,1,0,1,0,Not Received
15467,1,7,2,3,2,0,3,0,3,0,1,0,Received
15468,3,7,0,2,2,0,3,0,4,0,1,0,Received
15469,2,1,0,0,2,1,3,0,2,0,1,0,Not Received
15470,2,1,0,0,2,0,3,0,4,0,1,0,Received
15471,2,9,1,6,0,0,3,0,3,0,1,0,Received
15472,1,0,2,3,0,0,3,0,2,0,1,0,Not Received
15473,3,7,0,1,0,1,3,0,5,0,1,0,Received
15474,3,5,0,0,0,0,3,0,5,0,1,1,Received
15475,3,4,1,2,2,0,3,0,2,0,1,0,Not Received
15476,2,9,1,6,0,0,3,0,4,0,1,0,Received
15477,1,1,2,0,2,0,3,0,2,0,1,0,Not Received
15478,1,1,2,2,2,0,3,0,5,0,1,1,Received
15479,2,1,1,0,2,0,3,0,1,0,1,0,Not Received
15480,3,0,0,3,2,0,3,0,2,0,1,0,Not Received
15481,3,0,0,3,2,0,3,0,2,0,1,0,Not Received
15482,2,7,1,2,2,0,3,0,2,0,1,0,Not Received
15483,2,0,2,6,2,1,3,0,3,0,1,0,Received
15484,1,9,0,3,0,0,3,0,2,0,1,0,Not Received
15485,3,1,1,0,2,0,3,0,4,0,1,1,Received
15486,1,0,2,6,0,0,3,0,5,0,1,0,Received
15487,2,1,1,2,2,0,3,0,1,0,1,0,Not Received
15488,2,9,2,6,2,1,3,0,1,0,1,0,Not Received
15489,2,4,2,6,2,0,3,0,4,0,1,1,Received
15490,2,0,1,6,2,0,3,0,2,0,1,0,Not Received
15491,3,0,1,3,2,0,3,0,4,0,1,0,Received
15492,1,0,1,6,0,0,3,0,1,0,1,0,Not Received
15493,2,0,1,3,0,0,3,0,4,0,1,0,Received
15494,2,1,1,0,2,0,3,0,1,0,1,0,Not Received
15495,1,9,2,2,0,0,3,0,2,0,1,0,Not Received
15496,3,6,1,6,0,1,3,0,3,0,1,0,Received
15497,2,9,1,5,2,0,3,0,4,0,1,0,Received
15498,2,0,2,6,0,0,3,0,5,0,1,1,Received
15499,2,0,2,3,2,0,3,0,1,0,1,0,Not Received
15500,2,1,1,2,2,0,3,0,4,0,1,1,Received
15501,2,2,1,2,2,0,3,0,3,0,1,0,Received
15502,1,7,2,3,2,0,3,0,1,0,1,0,Not Received
15503,2,0,2,6,2,0,3,0,3,0,1,0,Received
15504,2,9,1,5,2,0,3,0,4,0,1,0,Received
15505,1,4,2,2,0,0,3,0,5,0,1,0,Received
15506,2,4,0,6,2,0,3,0,3,0,1,0,Received
15507,2,2,2,5,2,0,3,0,1,0,1,0,Not Received
15508,2,2,1,2,0,0,3,0,1,0,1,0,Not Received
15509,2,1,1,3,0,0,3,0,3,0,1,0,Received
15510,1,0,1,3,0,0,3,0,3,0,1,0,Received
15511,2,0,2,6,0,1,3,0,3,0,1,0,Received
15512,1,8,2,6,2,0,3,0,5,0,1,0,Received
15513,2,2,1,1,2,0,3,0,2,0,1,0,Not Received
15514,1,1,2,1,0,0,3,0,5,0,1,1,Received
15515,1,9,2,5,0,0,3,0,1,0,1,0,Not Received
15516,2,2,1,2,0,1,3,0,2,0,1,0,Not Received
15517,1,9,2,6,0,0,3,0,3,0,1,0,Received
15518,3,0,1,6,0,1,3,0,1,0,1,0,Not Received
15519,2,0,2,6,2,0,3,0,5,0,1,0,Received
15520,2,9,1,5,2,0,3,0,5,0,1,0,Received
15521,1,4,2,2,2,0,3,0,4,0,1,0,Received
15522,1,0,2,3,0,0,3,0,2,0,1,0,Not Received
15523,2,9,2,6,2,0,3,0,2,0,1,0,Not Received
15524,3,9,1,5,2,0,3,0,4,0,1,0,Received
15525,2,6,1,2,2,0,3,0,5,0,1,0,Received
15526,1,9,2,3,0,0,3,0,1,0,1,0,Not Received
15527,2,1,2,0,2,1,3,0,2,0,1,0,Not Received
15528,1,1,2,2,2,0,3,0,1,0,1,0,Not Received
15529,2,3,0,0,2,0,3,0,3,0,1,0,Received
15530,2,0,1,3,2,0,3,0,3,0,1,0,Received
15531,2,9,1,5,2,0,3,0,3,0,1,0,Received
15532,2,6,1,3,0,0,3,0,2,0,1,0,Not Received
15533,2,9,1,3,2,0,3,0,5,0,1,1,Received
15534,2,1,1,2,0,0,3,0,2,0,1,0,Not Received
15535,3,0,1,6,0,0,3,0,2,0,1,0,Not Received
15536,2,0,0,3,2,0,3,0,4,0,1,0,Received
15537,2,6,1,2,0,0,3,0,5,0,1,0,Received
15538,1,9,1,5,2,0,3,0,4,0,1,0,Received
15539,2,7,1,3,0,0,3,0,5,0,1,0,Received
15540,3,0,0,3,0,0,3,0,1,0,1,0,Not Received
15541,3,5,1,2,0,0,3,0,2,0,1,0,Not Received
15542,2,1,2,0,0,0,3,0,4,0,1,0,Received
15543,2,7,1,0,0,0,3,0,2,0,1,0,Not Received
15544,2,3,1,3,2,0,3,0,4,0,1,0,Received
15545,1,1,1,2,0,0,3,0,3,0,1,0,Received
15546,1,0,1,6,2,0,3,0,2,0,1,0,Not Received
15547,1,1,1,2,2,0,3,0,3,0,1,0,Received
15548,1,7,2,6,0,0,3,0,4,0,1,0,Received
15549,1,0,1,2,2,0,3,0,3,0,1,0,Received
15550,3,0,1,6,2,0,3,0,2,0,1,0,Not Received
15551,1,7,2,3,0,0,3,0,4,0,1,0,Received
15552,1,2,2,6,0,0,3,0,1,0,1,0,Not Received
15553,1,7,2,3,2,1,3,0,3,0,1,0,Received
15554,1,9,1,6,2,0,3,0,2,0,1,0,Not Received
15555,2,7,0,0,0,0,3,0,3,0,1,0,Received
15556,1,9,2,6,0,0,3,0,4,0,1,0,Received
15557,1,9,2,7,0,0,3,0,2,0,1,0,Not Received
15558,2,1,1,2,0,0,3,0,4,0,1,0,Received
15559,2,3,2,0,0,0,3,0,3,0,1,0,Received
15560,1,7,2,3,2,0,3,0,1,0,1,0,Not Received
15561,1,1,2,2,0,0,3,0,3,0,1,0,Received
15562,1,7,2,7,0,1,3,0,5,0,1,0,Received
15563,1,0,2,7,2,0,3,0,3,0,1,0,Received
15564,1,7,2,3,0,0,3,0,4,0,1,1,Received
15565,1,0,2,3,0,1,3,0,1,0,1,0,Not Received
15566,2,1,1,2,2,0,3,0,5,0,1,1,Received
