,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
3983,3,7,1,3,2,0,1,3,4,0,1,0,Received
3984,2,6,1,3,2,0,1,1,1,0,1,0,Not Received
3985,2,0,1,3,0,0,1,2,2,0,1,0,Not Received
3986,2,9,1,5,2,1,6,4,3,0,1,0,Received
3987,2,7,0,3,2,0,3,3,2,0,1,0,Not Received
3988,1,9,2,6,2,1,6,1,2,0,1,0,Not Received
3989,2,0,2,6,2,0,1,2,1,0,1,0,Not Received
3990,1,1,1,2,2,0,7,4,2,0,1,0,Not Received
3991,1,9,1,5,0,1,4,4,3,0,1,0,Received
3992,2,9,1,1,2,0,6,4,2,1,2,0,Not Received
3993,1,0,2,6,0,0,5,4,1,0,1,1,Not Received
3994,2,7,1,2,2,0,1,0,3,1,2,1,Received
3995,3,0,0,6,2,0,1,3,1,0,1,0,Not Received
3996,2,0,1,3,2,1,6,2,2,0,1,0,Not Received
3997,3,0,1,7,2,0,0,2,2,0,1,0,Not Received
3998,1,1,2,2,2,0,3,3,1,0,1,0,Not Received
3999,2,0,1,3,2,0,6,3,1,1,2,0,Not Received
4000,2,1,2,2,0,1,6,3,2,0,1,0,Not Received
4001,3,4,1,3,0,0,3,3,2,0,1,0,Not Received
4002,2,1,1,1,0,1,6,2,3,0,1,0,Received
4003,2,2,1,0,2,0,7,3,2,0,1,0,Not Received
4004,1,1,1,2,2,0,3,1,2,0,1,0,Not Received
4005,1,9,1,6,0,0,7,4,3,0,1,0,Received
4006,1,0,1,6,2,0,3,4,4,0,1,0,Received
4007,3,1,1,2,2,0,0,0,1,1,2,0,Not Received
4008,2,1,1,0,2,0,6,1,4,0,1,0,Received
4009,3,1,1,0,0,0,6,4,2,0,1,0,Not Received
4010,2,0,1,3,0,1,4,0,4,0,1,0,Received
4011,2,9,1,5,2,1,6,3,3,0,1,0,Received
4012,3,0,1,6,0,0,6,3,2,2,3,0,Not Received
4013,2,1,0,2,0,0,6,4,3,1,2,0,Received
4014,1,1,1,1,2,1,6,4,3,0,1,0,Received
4015,3,5,1,3,0,0,8,4,3,0,1,0,Received
4016,3,7,0,0,2,0,7,0,1,0,1,0,Not Received
4017,1,1,1,1,2,1,4,1,3,0,1,0,Received
4018,2,2,1,6,2,1,6,2,4,0,1,0,Received
4019,2,1,0,2,2,1,6,0,3,0,1,0,Received
4020,2,10,1,1,2,0,6,2,4,1,2,0,Received
4021,2,10,1,0,0,1,4,2,1,0,1,0,Not Received
4022,2,1,2,5,0,0,3,1,2,0,1,0,Not Received
4023,2,1,1,0,1,0,3,0,4,0,1,0,Received
4024,1,1,2,3,2,1,6,3,4,0,1,0,Received
4025,3,11,1,7,2,0,6,1,1,1,3,0,Not Received
4026,2,1,1,0,0,0,7,4,3,0,1,0,Received
4027,2,1,0,0,0,0,6,3,2,1,2,0,Not Received
4028,2,3,1,3,0,1,6,0,2,0,1,0,Not Received
4029,3,0,0,3,0,0,3,1,4,0,1,0,Received
4030,1,0,1,6,0,0,3,0,4,0,1,0,Received
4031,1,0,2,3,0,1,1,0,5,0,1,0,Received
4032,1,1,1,2,2,0,3,2,4,0,1,0,Received
4033,2,2,1,5,2,0,7,4,4,0,1,0,Received
4034,2,4,0,1,2,0,7,2,2,0,1,0,Not Received
4035,3,7,1,3,2,0,9,3,3,1,3,0,Received
4036,3,0,1,6,2,1,6,1,1,0,1,0,Not Received
4037,1,9,2,5,2,1,4,3,2,0,1,0,Not Received
4038,1,9,2,6,0,0,4,1,5,0,1,1,Received
4039,2,1,1,0,0,1,6,0,4,0,1,0,Received
4040,2,0,1,6,0,0,0,0,3,0,1,0,Received
4041,2,0,2,6,0,0,1,4,1,0,1,0,Not Received
4042,3,1,1,0,0,0,7,1,1,0,1,0,Not Received
4043,1,9,2,6,2,1,6,3,1,0,1,0,Not Received
4044,2,1,1,0,0,0,3,0,2,0,1,0,Not Received
4045,2,1,1,1,2,0,6,1,2,0,1,0,Not Received
4046,1,1,2,2,0,0,3,0,3,0,1,0,Received
4047,1,7,1,6,0,1,6,3,2,0,1,0,Not Received
4048,2,0,1,6,0,1,6,1,4,0,1,0,Received
4049,1,10,1,6,0,0,7,2,2,0,1,0,Not Received
4050,2,1,0,0,0,0,7,2,3,1,2,0,Received
4051,1,0,2,6,2,1,7,0,1,0,1,0,Not Received
4052,3,7,1,0,0,0,1,0,1,0,1,0,Not Received
4053,2,0,1,5,2,0,1,0,1,0,1,0,Not Received
4054,1,1,1,0,1,1,6,3,5,0,1,0,Received
4055,2,7,2,3,0,1,4,3,4,0,1,0,Received
4056,2,1,1,3,2,1,6,4,3,0,1,0,Received
4057,3,9,1,6,2,1,6,0,3,1,2,0,Received
4058,1,8,2,6,2,1,5,0,3,1,2,0,Received
4059,2,11,1,7,0,1,6,2,2,0,1,0,Not Received
4060,3,6,1,7,0,0,6,4,3,0,1,0,Received
4061,4,5,1,5,2,1,5,1,4,0,1,1,Received
4062,2,0,0,3,0,0,0,3,4,0,1,0,Received
4063,2,1,0,1,2,0,6,4,1,0,1,0,Not Received
4064,2,1,1,2,0,1,6,3,2,0,1,0,Not Received
4065,1,1,2,2,2,0,3,4,4,0,1,0,Received
4066,3,0,1,3,2,0,1,2,1,0,1,0,Not Received
4067,2,4,1,3,0,0,3,3,4,0,1,0,Received
4068,2,9,1,5,2,0,1,1,3,1,3,0,Received
4069,2,7,1,2,2,0,3,1,1,0,1,0,Not Received
4070,3,9,1,5,2,0,3,2,2,1,2,1,Not Received
4071,1,9,2,6,2,0,1,0,1,0,1,0,Not Received
4072,1,0,1,6,0,0,6,3,3,1,2,0,Received
4073,2,9,2,5,0,0,1,1,3,0,1,0,Received
4074,4,5,0,0,0,0,0,1,3,0,1,1,Received
4075,2,0,2,3,2,0,6,4,5,1,3,1,Received
4076,1,1,1,0,2,0,3,1,1,0,1,0,Not Received
4077,2,1,2,3,2,1,6,0,4,0,1,0,Received
4078,2,9,1,5,2,0,3,4,2,0,1,0,Not Received
4079,2,9,1,3,2,1,4,4,2,0,1,0,Not Received
4080,2,3,1,6,2,1,4,0,3,0,1,0,Received
4081,3,0,0,6,0,0,6,3,1,0,1,0,Not Received
4082,2,1,1,0,2,0,6,1,3,1,2,0,Received
4083,2,4,1,6,2,0,6,0,5,0,1,1,Received
4084,2,1,1,0,0,1,6,0,3,0,1,0,Received
4085,2,0,2,7,0,1,4,1,2,0,1,0,Not Received
4086,2,9,1,5,2,1,4,4,1,0,1,0,Not Received
4087,1,0,1,6,0,0,1,1,2,0,1,0,Not Received
4088,3,1,2,5,0,0,6,4,4,0,1,0,Received
4089,3,0,1,3,2,1,6,4,1,0,1,0,Not Received
4090,3,10,1,5,0,0,9,0,4,1,3,1,Received
4091,2,4,1,6,2,0,0,0,3,0,1,0,Received
4092,2,1,1,2,0,1,6,1,1,0,1,0,Not Received
4093,1,8,2,7,2,0,4,1,3,0,1,1,Received
4094,2,9,1,5,0,0,1,2,3,0,1,0,Received
4095,2,1,0,2,0,1,4,1,1,0,1,0,Not Received
4096,1,1,0,3,2,1,3,2,2,0,1,0,Not Received
4097,3,1,1,2,0,0,7,1,5,0,1,0,Received
4098,1,0,2,6,2,0,3,4,3,0,1,0,Received
4099,1,9,2,3,0,0,1,4,3,0,1,0,Received
4100,1,4,2,6,2,0,3,1,2,0,1,0,Not Received
4101,2,9,0,3,0,0,1,4,3,0,1,0,Received
4102,1,1,1,2,0,0,3,4,5,0,1,1,Received
4103,2,1,1,2,2,1,6,1,4,0,1,0,Received
4104,3,0,1,6,0,0,3,0,4,0,1,1,Received
4105,1,0,2,3,2,0,7,0,2,0,1,0,Not Received
4106,2,4,1,3,0,1,6,0,2,0,1,0,Not Received
4107,3,5,1,3,2,0,1,3,2,0,1,0,Not Received
4108,2,1,1,5,2,0,4,4,1,0,1,0,Not Received
4109,2,9,1,3,0,0,1,3,3,0,1,0,Received
4110,2,10,1,3,2,1,6,4,4,0,1,0,Received
4111,1,0,1,3,2,0,7,1,2,0,1,0,Not Received
4112,3,10,1,5,2,0,3,2,3,0,1,0,Received
4113,3,9,1,5,0,1,6,4,3,0,1,0,Received
4114,2,7,1,3,2,1,4,3,1,0,1,0,Not Received
4115,2,0,1,6,2,0,6,1,3,1,2,0,Received
4116,1,1,2,2,2,0,1,2,3,0,1,1,Received
4117,3,0,1,6,2,0,6,4,2,0,1,0,Not Received
4118,2,1,2,2,0,1,6,3,3,0,1,0,Received
4119,1,7,2,3,2,0,7,2,4,0,1,0,Received
4120,2,1,1,0,2,0,0,1,1,1,2,0,Not Received
4121,1,0,2,6,2,0,9,3,4,3,3,1,Received
4122,1,0,2,6,0,1,6,2,2,0,1,0,Not Received
4123,2,0,2,6,2,0,3,1,4,0,1,0,Received
4124,2,3,1,0,2,0,1,0,3,0,1,0,Received
4125,1,0,1,3,0,1,6,3,2,0,1,0,Not Received
4126,3,1,1,0,0,0,1,0,4,0,1,1,Received
4127,3,0,1,6,0,0,1,4,4,0,1,0,Received
4128,2,4,1,6,0,0,1,0,3,0,1,0,Received
4129,2,1,1,0,2,0,6,4,1,0,1,0,Not Received
4130,2,1,1,0,0,0,0,1,3,0,1,0,Received
4131,2,0,1,3,2,1,4,0,1,0,1,0,Not Received
4132,1,9,1,6,0,0,6,2,2,1,2,0,Not Received
4133,2,1,1,0,0,1,6,4,4,0,1,0,Received
4134,3,1,1,0,2,0,3,1,2,0,1,0,Not Received
4135,3,5,1,5,0,0,1,4,4,0,1,0,Received
4136,1,9,1,5,2,0,3,4,3,0,1,0,Received
4137,2,9,1,5,2,1,6,3,3,1,2,0,Received
4138,2,7,1,3,0,0,6,1,2,0,1,0,Not Received
4139,2,1,1,0,2,1,6,4,3,0,1,0,Received
4140,1,6,1,1,2,1,6,3,1,0,1,0,Not Received
4141,2,1,1,2,0,0,6,3,4,0,1,0,Received
4142,2,0,2,5,2,0,3,4,1,0,1,0,Not Received
4143,2,1,1,5,2,0,3,1,3,0,1,0,Received
4144,1,0,2,3,0,0,3,3,3,0,1,1,Received
4145,1,0,1,6,0,0,1,1,1,0,1,0,Not Received
4146,2,1,2,5,0,0,8,4,5,0,1,0,Received
4147,1,0,2,3,2,0,6,3,1,0,1,0,Not Received
4148,1,7,2,6,2,0,0,2,4,0,1,0,Received
4149,3,9,1,5,2,0,0,2,3,0,1,1,Received
4150,1,7,1,3,2,0,6,0,1,0,1,0,Not Received
4151,1,7,1,3,2,1,4,4,4,0,1,0,Received
4152,2,0,1,1,2,0,6,1,3,0,1,0,Received
4153,1,1,1,3,2,0,3,3,2,0,1,0,Not Received
4154,2,1,1,5,0,1,6,3,4,0,1,0,Received
4155,1,0,2,6,2,1,7,0,1,0,1,0,Not Received
4156,1,1,1,2,0,1,4,0,1,0,1,0,Not Received
4157,2,4,2,3,0,1,6,3,2,0,1,0,Not Received
4158,1,9,1,5,2,0,1,2,1,0,1,0,Not Received
4159,2,0,0,6,0,1,6,0,2,0,1,0,Not Received
4160,2,2,2,6,2,0,7,3,4,0,1,0,Received
4161,2,9,1,5,2,1,4,1,3,0,1,0,Received
4162,3,4,1,1,2,1,6,1,3,0,1,0,Received
4163,2,1,1,1,2,1,4,4,3,0,1,0,Received
4164,1,8,1,6,2,0,3,4,1,0,1,0,Not Received
4165,2,1,1,1,2,1,4,3,4,0,1,0,Received
4166,2,9,2,5,2,0,0,1,4,0,1,0,Received
4167,2,9,1,3,2,0,6,2,1,0,1,0,Not Received
4168,3,4,1,0,2,0,5,1,3,0,1,0,Received
4169,1,4,2,3,2,1,6,1,2,0,1,0,Not Received
4170,3,5,1,2,0,0,7,4,1,0,1,0,Not Received
4171,2,4,1,6,0,0,1,3,2,0,1,0,Not Received
4172,2,6,1,2,2,0,3,4,1,0,1,0,Not Received
4173,3,9,1,5,2,1,6,4,2,0,1,0,Not Received
4174,3,5,1,3,0,1,4,2,3,0,1,0,Received
4175,3,1,1,2,0,0,7,4,3,0,1,0,Received
4176,4,5,1,3,0,0,2,2,2,3,3,1,Not Received
4177,2,0,1,3,2,0,3,1,4,0,1,1,Received
4178,2,0,0,6,0,1,6,3,3,0,1,0,Received
4179,2,9,2,5,0,0,8,2,2,1,2,0,Not Received
4180,3,0,1,3,0,0,6,4,3,1,2,0,Received
4181,3,1,1,2,0,0,6,3,1,2,2,0,Not Received
4182,2,0,2,6,2,0,3,2,1,0,1,0,Not Received
4183,2,1,2,2,2,0,6,1,1,0,1,0,Not Received
4184,1,0,1,6,2,0,3,4,1,0,1,0,Not Received
4185,2,1,1,2,0,1,4,0,2,0,1,0,Not Received
4186,2,0,1,3,0,1,6,1,2,0,1,0,Not Received
4187,2,1,1,0,0,0,3,4,2,0,1,0,Not Received
4188,1,0,2,5,0,0,6,0,1,0,1,0,Not Received
4189,2,1,1,2,0,1,6,3,2,0,1,0,Not Received
4190,2,4,1,7,0,0,6,2,2,1,2,0,Not Received
4191,3,5,2,6,0,0,7,0,1,1,2,0,Not Received
4192,2,7,1,3,0,1,6,0,3,0,1,0,Received
4193,3,1,1,2,2,0,1,3,1,0,1,0,Not Received
4194,3,9,2,5,2,0,1,2,4,0,1,0,Received
4195,2,0,0,6,0,1,3,4,1,0,1,0,Not Received
4196,2,1,1,2,0,1,6,0,2,0,1,0,Not Received
4197,2,0,0,6,2,0,9,0,2,0,1,0,Not Received
4198,3,7,1,2,2,0,1,1,2,0,1,0,Not Received
4199,2,4,1,6,2,0,1,4,3,0,1,0,Received
4200,3,9,1,3,0,0,1,3,5,0,1,0,Received
4201,2,0,0,6,0,0,0,1,1,0,1,0,Not Received
4202,1,3,2,6,0,0,9,2,2,0,1,0,Not Received
4203,2,1,1,2,2,1,6,0,2,0,1,0,Not Received
4204,2,9,1,2,0,1,6,4,1,0,1,0,Not Received
4205,1,2,2,2,0,1,6,4,3,0,1,0,Received
4206,2,3,1,6,0,1,4,1,1,0,1,0,Not Received
4207,3,9,1,5,2,1,4,3,2,0,1,0,Not Received
4208,1,0,2,6,2,0,1,0,4,0,1,0,Received
4209,1,11,2,3,2,0,6,1,4,0,1,0,Received
4210,3,5,1,0,2,0,1,0,2,0,1,0,Not Received
4211,1,9,2,3,2,0,7,4,1,0,1,0,Not Received
4212,1,9,1,3,0,0,4,0,2,1,2,0,Not Received
4213,3,4,1,6,2,0,9,0,4,0,1,0,Received
4214,3,4,1,2,2,0,0,0,4,0,1,0,Received
4215,1,9,2,5,2,0,1,2,1,0,1,0,Not Received
4216,1,9,2,5,0,1,6,2,4,0,1,0,Received
4217,2,1,1,0,0,1,6,3,1,0,1,0,Not Received
4218,3,1,1,2,2,1,6,2,2,0,1,0,Not Received
4219,2,10,1,6,1,0,6,0,1,0,1,0,Not Received
4220,2,3,1,0,2,1,4,0,1,0,1,0,Not Received
4221,2,1,1,2,0,1,6,1,2,0,1,0,Not Received
4222,1,8,2,3,0,0,4,2,4,0,1,1,Received
4223,1,0,2,6,2,0,5,4,2,1,2,1,Not Received
4224,3,4,2,5,0,0,3,3,1,0,1,0,Not Received
4225,2,0,2,6,0,0,1,3,4,0,1,0,Received
4226,2,10,2,6,2,0,7,3,1,0,1,0,Not Received
4227,2,1,0,2,2,0,7,1,3,0,1,0,Received
4228,3,0,1,6,2,0,3,4,4,0,1,1,Received
4229,2,0,2,3,2,1,4,3,3,0,1,0,Received
4230,2,1,2,0,0,1,6,1,2,0,1,0,Not Received
4231,3,3,1,7,0,1,6,1,2,0,1,0,Not Received
4232,2,1,1,1,0,0,1,2,2,0,1,0,Not Received
4233,1,0,2,6,2,0,1,3,4,0,1,0,Received
4234,3,1,1,2,0,0,1,1,3,0,1,0,Received
4235,3,0,2,6,0,0,7,4,5,0,1,0,Received
4236,3,5,1,2,2,1,6,0,2,0,1,0,Not Received
4237,1,7,2,3,2,1,4,1,4,0,1,0,Received
4238,4,5,0,5,2,0,2,2,5,0,1,0,Received
4239,3,9,1,6,0,0,6,0,1,0,1,0,Not Received
4240,3,6,0,6,2,0,7,4,5,0,1,1,Received
4241,2,10,1,2,0,1,6,3,2,0,1,0,Not Received
4242,3,0,0,6,2,1,6,2,3,0,1,0,Received
4243,2,0,1,6,0,1,6,0,3,0,1,0,Received
4244,1,4,0,3,0,1,6,4,2,0,1,0,Not Received
4245,2,0,1,6,2,1,6,2,2,0,1,0,Not Received
4246,2,4,1,6,0,0,7,4,4,0,1,0,Received
4247,1,1,2,3,2,1,6,4,1,0,1,0,Not Received
4248,3,10,1,6,0,0,0,2,2,1,2,0,Not Received
4249,2,9,1,5,0,0,0,4,3,0,1,0,Received
4250,2,1,1,2,0,1,6,2,2,0,1,0,Not Received
4251,3,3,1,0,0,0,7,3,5,0,1,0,Received
4252,3,9,0,5,0,0,1,3,1,0,1,0,Not Received
4253,1,0,2,6,0,0,4,2,4,0,1,1,Received
4254,2,4,1,6,2,1,6,0,1,0,1,0,Not Received
4255,1,0,2,6,0,0,5,4,4,0,1,1,Received
4256,1,0,1,5,2,0,1,4,1,0,1,0,Not Received
4257,2,7,1,3,2,1,6,3,2,0,1,0,Not Received
4258,3,7,1,3,0,0,3,0,2,0,1,0,Not Received
4259,3,5,0,5,0,1,4,4,3,0,1,0,Received
4260,2,2,1,6,2,0,6,4,4,1,2,0,Received
4261,3,4,1,6,2,0,3,4,3,0,1,0,Received
4262,1,0,1,6,0,1,3,4,5,0,1,0,Received
4263,3,0,1,3,0,0,0,4,3,1,2,1,Received
4264,1,1,2,2,2,0,3,0,5,0,1,0,Received
4265,1,9,1,5,2,0,7,4,5,0,1,1,Received
4266,1,7,0,3,2,1,6,4,2,0,1,0,Not Received
4267,2,1,1,0,0,0,1,1,4,0,1,1,Received
4268,1,7,2,3,2,0,3,4,3,0,1,0,Received
4269,2,9,1,3,2,0,1,3,1,0,1,0,Not Received
4270,2,2,1,2,2,1,4,1,1,0,1,0,Not Received
4271,2,9,2,5,0,0,7,3,1,0,1,0,Not Received
4272,2,7,1,3,2,0,3,1,1,0,1,0,Not Received
4273,3,3,1,7,0,0,1,1,2,0,1,0,Not Received
4274,1,0,2,6,2,1,6,4,5,0,1,0,Received
4275,1,9,2,5,0,0,1,4,2,0,1,0,Not Received
4276,2,4,1,2,0,0,3,1,1,0,1,0,Not Received
4277,2,9,1,6,0,0,1,2,2,0,1,0,Not Received
4278,3,0,1,6,2,0,1,4,1,0,1,0,Not Received
4279,1,7,2,5,2,1,6,1,3,0,1,0,Received
4280,2,9,0,5,2,0,7,4,2,1,2,0,Not Received
4281,3,0,1,6,2,0,0,2,3,1,2,0,Received
4282,2,0,1,6,0,0,1,1,2,0,1,0,Not Received
4283,3,6,0,6,0,0,1,0,3,0,1,1,Received
4284,3,5,2,3,0,1,6,1,2,0,1,0,Not Received
4285,1,7,1,3,0,1,7,2,1,0,1,0,Not Received
4286,2,4,1,6,2,1,6,3,2,0,1,0,Not Received
4287,3,9,1,5,2,0,7,3,5,0,1,1,Received
4288,3,0,1,6,0,0,7,0,3,0,1,0,Received
4289,2,9,1,5,2,0,1,3,5,0,1,1,Received
4290,2,9,1,5,2,0,6,3,3,1,2,0,Received
4291,3,0,1,6,2,0,1,0,3,1,2,1,Received
4292,3,5,0,2,0,1,6,0,3,0,1,0,Received
4293,2,6,2,6,2,0,0,1,4,0,1,0,Received
4294,2,6,1,0,2,1,4,1,3,0,1,0,Received
4295,1,7,1,3,2,1,6,0,4,0,1,0,Received
4296,2,0,1,3,0,0,3,1,1,0,1,0,Not Received
4297,3,0,2,6,0,1,6,0,3,0,1,0,Received
4298,2,7,2,3,2,0,0,4,2,0,1,1,Not Received
4299,1,0,2,3,2,1,6,0,2,0,1,0,Not Received
4300,1,0,1,3,2,1,6,3,1,0,1,0,Not Received
4301,3,1,1,0,2,0,1,1,2,0,1,0,Not Received
4302,3,10,1,5,2,0,1,2,2,0,1,0,Not Received
4303,2,1,1,1,2,0,3,3,1,0,1,0,Not Received
4304,2,0,0,3,2,0,6,0,3,0,1,0,Received
4305,3,3,1,0,2,1,1,1,3,2,2,1,Received
4306,2,9,1,5,0,0,1,3,4,0,1,0,Received
4307,3,1,1,0,2,0,1,2,4,0,1,0,Received
4308,3,9,1,0,0,0,7,0,3,0,1,0,Received
4309,2,0,1,3,0,1,4,4,2,0,1,0,Not Received
4310,1,1,2,0,0,1,4,1,5,0,1,1,Received
4311,2,0,2,3,0,1,4,2,2,0,1,0,Not Received
4312,2,1,1,2,2,0,3,2,4,0,1,0,Received
4313,3,0,1,6,0,1,6,4,4,0,1,0,Received
4314,2,0,1,2,2,0,6,4,4,0,1,0,Received
4315,2,0,0,6,0,0,1,1,2,0,1,0,Not Received
4316,3,1,1,2,2,0,7,0,5,0,1,0,Received
4317,1,1,1,2,0,1,4,0,4,0,1,0,Received
4318,2,6,1,6,0,1,4,2,2,0,1,0,Not Received
4319,3,9,1,5,2,1,4,1,1,0,1,0,Not Received
4320,2,2,1,6,2,0,3,1,2,0,1,0,Not Received
4321,2,0,0,6,0,0,3,1,4,0,1,1,Received
4322,3,9,1,6,0,0,1,2,3,0,1,0,Received
4323,3,2,0,6,2,1,0,1,1,0,1,0,Not Received
4324,2,0,2,3,2,1,4,0,2,0,1,0,Not Received
4325,2,0,1,6,0,0,6,3,3,0,1,0,Received
4326,2,0,1,3,0,1,3,3,3,0,1,0,Received
4327,2,11,1,6,0,1,6,3,4,0,1,0,Received
4328,3,9,0,3,2,0,1,2,2,0,1,0,Not Received
4329,2,1,1,0,2,0,7,4,3,0,1,0,Received
4330,2,1,1,0,0,1,4,4,2,0,1,0,Not Received
4331,2,4,1,2,0,0,7,3,4,0,1,0,Received
4332,1,1,2,7,0,1,4,2,3,0,1,0,Received
4333,1,7,1,6,2,0,6,3,2,1,3,0,Not Received
4334,3,3,1,0,2,0,7,0,2,0,1,0,Not Received
4335,1,0,2,6,2,0,1,4,3,0,1,0,Received
4336,1,4,2,6,0,0,3,0,3,1,2,0,Received
4337,2,1,1,2,0,1,4,0,3,0,1,0,Received
4338,2,6,1,6,0,0,1,1,3,0,1,0,Received
4339,2,7,1,2,2,1,0,1,1,2,2,0,Not Received
4340,2,0,1,6,0,0,1,4,3,0,1,0,Received
4341,3,4,1,6,2,0,4,4,2,0,1,0,Not Received
4342,1,11,1,6,1,1,6,0,3,0,1,0,Received
4343,1,9,3,6,0,0,5,1,5,2,3,1,Received
4344,2,9,2,5,2,1,7,0,2,0,1,1,Not Received
4345,2,1,1,2,0,1,4,1,2,0,1,0,Not Received
4346,1,9,1,5,2,0,3,1,2,0,1,0,Not Received
4347,3,0,2,6,2,0,7,0,1,0,1,0,Not Received
4348,1,0,1,6,2,0,0,2,2,1,2,0,Not Received
4349,2,9,1,5,2,0,6,4,3,1,2,0,Received
4350,2,0,1,6,2,0,3,4,5,0,1,0,Received
4351,1,9,2,3,2,0,3,3,4,0,1,0,Received
4352,3,5,1,3,0,1,6,1,3,0,1,0,Received
4353,1,6,2,6,2,0,1,1,1,1,2,0,Not Received
4354,3,1,1,5,2,0,1,1,1,0,1,0,Not Received
4355,2,0,1,5,0,1,4,1,4,0,1,0,Received
4356,2,9,2,6,1,0,0,2,4,0,1,1,Received
4357,1,1,0,1,2,1,7,3,3,0,1,0,Received
4358,1,1,0,2,2,0,3,3,2,0,1,0,Not Received
4359,1,0,2,6,0,0,1,4,3,0,1,0,Received
4360,1,10,2,3,2,1,4,2,1,0,1,0,Not Received
4361,3,9,1,1,2,1,4,0,1,0,1,0,Not Received
4362,2,1,1,2,0,0,6,4,3,1,2,0,Received
4363,2,4,1,6,2,0,7,3,1,0,1,0,Not Received
4364,1,9,2,5,0,0,0,2,4,0,1,0,Received
4365,1,9,2,6,2,0,1,2,4,0,1,0,Received
4366,3,7,2,0,2,0,6,2,3,0,1,0,Received
4367,1,0,2,6,0,1,6,0,4,0,1,0,Received
4368,1,0,1,3,2,0,3,1,1,0,1,0,Not Received
4369,2,1,0,0,2,0,3,4,3,0,1,0,Received
4370,1,6,2,6,0,0,1,1,3,0,1,0,Received
4371,3,1,1,2,2,1,6,3,1,0,1,0,Not Received
4372,1,1,2,2,0,0,5,2,4,2,3,1,Received
4373,3,0,1,6,2,0,7,1,3,1,3,0,Received
4374,3,1,1,2,2,1,4,4,2,0,1,0,Not Received
4375,2,9,2,5,0,0,1,1,3,0,1,0,Received
4376,2,0,2,6,0,0,7,4,3,0,1,0,Received
4377,3,0,2,1,2,1,6,1,2,0,1,0,Not Received
4378,1,1,0,2,2,0,6,4,2,1,2,0,Not Received
4379,2,0,1,2,0,0,3,2,3,0,1,0,Received
4380,2,1,1,0,0,0,6,1,3,0,1,0,Received
4381,3,0,1,6,2,0,1,1,4,0,1,0,Received
4382,2,0,1,6,0,1,4,0,1,0,1,0,Not Received
4383,2,1,1,7,0,0,6,4,2,0,1,0,Not Received
4384,3,1,1,2,2,0,1,0,2,0,1,0,Not Received
4385,2,1,1,7,0,0,6,4,3,0,1,0,Received
4386,2,3,1,3,2,0,1,0,3,0,1,0,Received
4387,2,1,1,1,0,1,6,4,3,0,1,0,Received
4388,2,0,1,7,2,0,7,2,3,0,1,0,Received
4389,3,7,1,3,2,1,3,2,2,0,1,0,Not Received
4390,1,7,1,3,0,1,6,4,2,0,1,0,Not Received
4391,2,9,2,3,2,0,3,4,3,0,1,0,Received
4392,1,7,2,3,0,1,4,4,2,1,2,0,Not Received
4393,3,4,1,0,0,0,0,2,4,0,1,0,Received
4394,3,9,1,2,2,0,7,3,1,0,1,0,Not Received
4395,2,9,1,6,2,1,6,0,2,0,1,0,Not Received
4396,2,1,1,2,0,1,6,0,3,0,1,0,Received
4397,1,1,1,2,2,1,6,3,3,0,1,0,Received
4398,1,7,1,5,0,1,6,3,4,0,1,0,Received
4399,2,0,2,6,0,1,6,0,1,0,1,0,Not Received
4400,1,1,2,3,0,0,3,2,3,0,1,0,Received
4401,3,4,1,6,2,0,3,3,1,0,1,0,Not Received
4402,2,0,1,3,0,1,3,0,3,0,1,0,Received
4403,2,3,1,7,2,0,1,0,1,0,1,0,Not Received
4404,2,3,1,0,2,0,6,4,1,1,2,0,Not Received
4405,2,7,1,3,0,1,4,3,2,0,1,0,Not Received
4406,2,9,1,1,0,0,3,0,2,0,1,0,Not Received
4407,4,5,1,6,2,0,3,2,3,2,2,1,Received
4408,1,0,2,6,2,0,0,1,3,0,1,0,Received
4409,3,5,0,0,2,1,6,4,4,0,1,0,Received
4410,3,0,1,6,2,1,6,4,2,0,1,0,Not Received
4411,1,0,1,6,0,0,1,3,2,0,1,0,Not Received
4412,3,5,1,0,1,1,1,0,3,0,1,1,Received
4413,2,3,1,3,2,1,6,0,1,0,1,0,Not Received
4414,3,5,1,0,0,0,3,3,2,0,1,0,Not Received
4415,1,0,2,6,0,0,1,1,3,0,1,0,Received
4416,1,8,2,6,0,0,0,2,4,0,1,0,Received
4417,3,4,1,6,0,1,4,1,2,0,1,0,Not Received
4418,1,8,2,7,2,0,1,2,2,1,2,0,Not Received
4419,3,0,2,6,2,0,5,4,2,1,2,1,Not Received
4420,3,0,2,3,2,0,1,2,4,0,1,1,Received
4421,2,6,1,5,0,0,1,3,1,0,1,0,Not Received
4422,2,1,1,2,0,1,3,3,5,0,1,1,Received
4423,2,0,1,3,2,0,0,2,2,1,2,0,Not Received
4424,1,7,2,2,2,0,6,0,3,0,1,1,Received
4425,2,1,1,2,0,1,4,1,3,0,1,0,Received
4426,3,1,1,1,2,1,6,1,2,0,1,0,Not Received
4427,2,9,2,5,0,1,6,3,1,0,1,0,Not Received
4428,2,1,1,1,0,1,6,2,3,0,1,0,Received
4429,2,6,1,0,0,0,6,1,1,0,1,0,Not Received
4430,2,0,1,6,0,0,3,2,3,0,1,1,Received
4431,3,11,1,7,2,0,3,1,2,0,1,0,Not Received
4432,1,9,2,1,2,1,3,2,3,0,1,0,Received
