,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
4308,3,9,1,0,0,0,7,0,3,0,1,0,1
4309,2,0,1,3,0,1,4,4,2,0,1,0,0
4310,1,1,2,0,0,1,4,1,5,0,1,1,1
4311,2,0,2,3,0,1,4,2,2,0,1,0,0
4312,2,1,1,2,2,0,3,2,4,0,1,0,1
4313,3,0,1,6,0,1,6,4,4,0,1,0,1
4314,2,0,1,2,2,0,6,4,4,0,1,0,1
4315,2,0,0,6,0,0,1,1,2,0,1,0,0
4316,3,1,1,2,2,0,7,0,5,0,1,0,1
4317,1,1,1,2,0,1,4,0,4,0,1,0,1
4318,2,6,1,6,0,1,4,2,2,0,1,0,0
4319,3,9,1,5,2,1,4,1,1,0,1,0,0
4320,2,2,1,6,2,0,3,1,2,0,1,0,0
4321,2,0,0,6,0,0,3,1,4,0,1,1,1
4322,3,9,1,6,0,0,1,2,3,0,1,0,1
4323,3,2,0,6,2,1,0,1,1,0,1,0,0
4324,2,0,2,3,2,1,4,0,2,0,1,0,0
4325,2,0,1,6,0,0,6,3,3,0,1,0,1
4326,2,0,1,3,0,1,3,3,3,0,1,0,1
4327,2,11,1,6,0,1,6,3,4,0,1,0,1
4328,3,9,0,3,2,0,1,2,2,0,1,0,0
4329,2,1,1,0,2,0,7,4,3,0,1,0,1
4330,2,1,1,0,0,1,4,4,2,0,1,0,0
4331,2,4,1,2,0,0,7,3,4,0,1,0,1
4332,1,1,2,7,0,1,4,2,3,0,1,0,1
4333,1,7,1,6,2,0,6,3,2,1,3,0,0
4334,3,3,1,0,2,0,7,0,2,0,1,0,0
4335,1,0,2,6,2,0,1,4,3,0,1,0,1
4336,1,4,2,6,0,0,3,0,3,1,2,0,1
4337,2,1,1,2,0,1,4,0,3,0,1,0,1
4338,2,6,1,6,0,0,1,1,3,0,1,0,1
4339,2,7,1,2,2,1,0,1,1,2,2,0,0
4340,2,0,1,6,0,0,1,4,3,0,1,0,1
4341,3,4,1,6,2,0,4,4,2,0,1,0,0
4342,1,11,1,6,1,1,6,0,3,0,1,0,1
4343,1,9,3,6,0,0,5,1,5,2,3,1,1
4344,2,9,2,5,2,1,7,0,2,0,1,1,0
4345,2,1,1,2,0,1,4,1,2,0,1,0,0
4346,1,9,1,5,2,0,3,1,2,0,1,0,0
4347,3,0,2,6,2,0,7,0,1,0,1,0,0
4348,1,0,1,6,2,0,0,2,2,1,2,0,0
4349,2,9,1,5,2,0,6,4,3,1,2,0,1
4350,2,0,1,6,2,0,3,4,5,0,1,0,1
4351,1,9,2,3,2,0,3,3,4,0,1,0,1
4352,3,5,1,3,0,1,6,1,3,0,1,0,1
4353,1,6,2,6,2,0,1,1,1,1,2,0,0
4354,3,1,1,5,2,0,1,1,1,0,1,0,0
4355,2,0,1,5,0,1,4,1,4,0,1,0,1
4356,2,9,2,6,1,0,0,2,4,0,1,1,1
4357,1,1,0,1,2,1,7,3,3,0,1,0,1
4358,1,1,0,2,2,0,3,3,2,0,1,0,0
4359,1,0,2,6,0,0,1,4,3,0,1,0,1
4360,1,10,2,3,2,1,4,2,1,0,1,0,0
4361,3,9,1,1,2,1,4,0,1,0,1,0,0
4362,2,1,1,2,0,0,6,4,3,1,2,0,1
4363,2,4,1,6,2,0,7,3,1,0,1,0,0
4364,1,9,2,5,0,0,0,2,4,0,1,0,1
4365,1,9,2,6,2,0,1,2,4,0,1,0,1
4366,3,7,2,0,2,0,6,2,3,0,1,0,1
4367,1,0,2,6,0,1,6,0,4,0,1,0,1
4368,1,0,1,3,2,0,3,1,1,0,1,0,0
4369,2,1,0,0,2,0,3,4,3,0,1,0,1
4370,1,6,2,6,0,0,1,1,3,0,1,0,1
4371,3,1,1,2,2,1,6,3,1,0,1,0,0
4372,1,1,2,2,0,0,5,2,4,2,3,1,1
4373,3,0,1,6,2,0,7,1,3,1,3,0,1
4374,3,1,1,2,2,1,4,4,2,0,1,0,0
4375,2,9,2,5,0,0,1,1,3,0,1,0,1
4376,2,0,2,6,0,0,7,4,3,0,1,0,1
4377,3,0,2,1,2,1,6,1,2,0,1,0,0
4378,1,1,0,2,2,0,6,4,2,1,2,0,0
4379,2,0,1,2,0,0,3,2,3,0,1,0,1
4380,2,1,1,0,0,0,6,1,3,0,1,0,1
4381,3,0,1,6,2,0,1,1,4,0,1,0,1
4382,2,0,1,6,0,1,4,0,1,0,1,0,0
4383,2,1,1,7,0,0,6,4,2,0,1,0,0
4384,3,1,1,2,2,0,1,0,2,0,1,0,0
4385,2,1,1,7,0,0,6,4,3,0,1,0,1
4386,2,3,1,3,2,0,1,0,3,0,1,0,1
4387,2,1,1,1,0,1,6,4,3,0,1,0,1
4388,2,0,1,7,2,0,7,2,3,0,1,0,1
4389,3,7,1,3,2,1,3,2,2,0,1,0,0
4390,1,7,1,3,0,1,6,4,2,0,1,0,0
4391,2,9,2,3,2,0,3,4,3,0,1,0,1
4392,1,7,2,3,0,1,4,4,2,1,2,0,0
4393,3,4,1,0,0,0,0,2,4,0,1,0,1
4394,3,9,1,2,2,0,7,3,1,0,1,0,0
4395,2,9,1,6,2,1,6,0,2,0,1,0,0
4396,2,1,1,2,0,1,6,0,3,0,1,0,1
4397,1,1,1,2,2,1,6,3,3,0,1,0,1
4398,1,7,1,5,0,1,6,3,4,0,1,0,1
4399,2,0,2,6,0,1,6,0,1,0,1,0,0
4400,1,1,2,3,0,0,3,2,3,0,1,0,1
4401,3,4,1,6,2,0,3,3,1,0,1,0,0
4402,2,0,1,3,0,1,3,0,3,0,1,0,1
4403,2,3,1,7,2,0,1,0,1,0,1,0,0
4404,2,3,1,0,2,0,6,4,1,1,2,0,0
4405,2,7,1,3,0,1,4,3,2,0,1,0,0
4406,2,9,1,1,0,0,3,0,2,0,1,0,0
4407,4,5,1,6,2,0,3,2,3,2,2,1,1
4408,1,0,2,6,2,0,0,1,3,0,1,0,1
4409,3,5,0,0,2,1,6,4,4,0,1,0,1
4410,3,0,1,6,2,1,6,4,2,0,1,0,0
4411,1,0,1,6,0,0,1,3,2,0,1,0,0
4412,3,5,1,0,1,1,1,0,3,0,1,1,1
4413,2,3,1,3,2,1,6,0,1,0,1,0,0
4414,3,5,1,0,0,0,3,3,2,0,1,0,0
4415,1,0,2,6,0,0,1,1,3,0,1,0,1
4416,1,8,2,6,0,0,0,2,4,0,1,0,1
4417,3,4,1,6,0,1,4,1,2,0,1,0,0
4418,1,8,2,7,2,0,1,2,2,1,2,0,0
4419,3,0,2,6,2,0,5,4,2,1,2,1,0
4420,3,0,2,3,2,0,1,2,4,0,1,1,1
4421,2,6,1,5,0,0,1,3,1,0,1,0,0
4422,2,1,1,2,0,1,3,3,5,0,1,1,1
4423,2,0,1,3,2,0,0,2,2,1,2,0,0
4424,1,7,2,2,2,0,6,0,3,0,1,1,1
4425,2,1,1,2,0,1,4,1,3,0,1,0,1
4426,3,1,1,1,2,1,6,1,2,0,1,0,0
4427,2,9,2,5,0,1,6,3,1,0,1,0,0
4428,2,1,1,1,0,1,6,2,3,0,1,0,1
4429,2,6,1,0,0,0,6,1,1,0,1,0,0
4430,2,0,1,6,0,0,3,2,3,0,1,1,1
4431,3,11,1,7,2,0,3,1,2,0,1,0,0
4432,1,9,2,1,2,1,3,2,3,0,1,0,1
4433,2,0,1,6,0,1,6,3,3,0,1,0,1
4434,1,9,1,6,2,1,3,2,1,0,1,0,0
4435,3,6,2,6,2,1,4,0,1,0,1,0,0
4436,2,0,1,6,0,0,8,0,1,0,1,0,0
4437,2,6,1,6,0,0,3,0,4,0,1,0,1
4438,1,1,2,3,2,0,3,4,2,0,1,0,0
4439,2,9,1,5,2,0,9,2,4,2,2,0,1
4440,3,1,1,7,2,0,1,1,1,0,1,0,0
4441,2,3,1,0,2,1,6,4,2,0,1,0,0
4442,2,9,0,7,2,0,3,2,4,0,1,0,1
4443,2,9,1,3,2,1,4,2,2,0,1,0,0
4444,2,9,1,6,2,1,4,0,3,0,1,0,1
4445,2,9,2,7,0,0,3,3,3,0,1,0,1
4446,2,1,1,1,2,1,6,0,3,0,1,0,1
4447,2,10,1,6,0,0,1,1,1,0,1,0,0
4448,3,0,1,5,2,1,9,4,1,0,1,0,0
4449,1,1,2,2,0,0,3,0,5,0,1,0,1
4450,2,1,1,1,2,1,6,1,2,0,1,0,0
4451,2,0,1,6,0,1,4,2,2,0,1,0,0
4452,2,7,2,3,0,0,6,1,3,0,1,0,1
4453,2,9,2,3,0,0,7,0,1,0,1,0,0
4454,1,0,1,6,2,0,1,3,2,0,1,0,0
4455,1,3,1,0,2,0,1,2,3,0,1,0,1
4456,2,7,1,3,0,1,6,4,2,0,1,0,0
4457,1,0,2,6,0,0,1,0,4,0,1,0,1
4458,2,0,1,6,0,0,3,1,1,0,1,0,0
4459,2,0,1,3,2,0,3,1,3,0,1,0,1
4460,2,9,1,5,0,1,6,0,2,0,1,0,0
4461,3,5,1,0,2,0,6,0,3,1,3,1,1
4462,1,8,2,3,2,0,6,2,2,1,2,0,0
4463,2,1,1,0,2,0,3,2,2,0,1,0,0
4464,1,0,2,3,0,0,1,1,1,0,1,0,0
4465,2,3,1,6,2,0,1,2,1,0,1,0,0
4466,3,1,1,5,0,1,4,2,1,0,1,0,0
4467,3,1,1,2,0,0,1,2,3,0,1,0,1
4468,1,0,2,6,2,0,1,4,1,0,1,0,0
4469,1,0,2,6,2,0,4,1,1,0,1,0,0
4470,4,5,0,0,0,0,0,1,4,2,3,1,1
4471,3,4,1,0,2,0,6,3,5,0,1,0,1
4472,1,0,2,6,0,0,6,4,3,1,2,0,1
4473,3,10,1,5,0,1,6,3,1,0,1,0,0
4474,1,2,2,6,2,0,3,3,3,0,1,0,1
4475,3,4,0,6,2,0,0,2,3,1,3,1,1
4476,1,7,1,3,0,1,4,4,1,0,1,0,0
4477,2,0,1,3,2,1,6,4,2,0,1,0,0
4478,3,0,1,2,0,0,1,2,1,0,1,0,0
4479,1,9,2,6,0,0,8,4,3,0,1,0,1
4480,2,6,1,6,0,0,1,0,2,0,1,0,0
4481,2,1,2,2,2,0,6,4,2,1,2,0,0
4482,2,1,1,2,1,0,0,2,3,1,2,0,1
4483,2,6,1,3,2,1,3,0,2,0,1,0,0
4484,3,4,1,6,2,1,3,3,1,0,1,0,0
4485,1,4,1,6,2,0,1,3,2,0,1,0,0
4486,2,3,2,6,0,1,6,2,1,0,1,0,0
4487,3,9,1,3,2,0,2,1,3,1,2,1,1
4488,3,9,1,2,0,0,6,2,4,0,1,1,1
4489,3,5,2,5,2,1,4,2,4,0,1,0,1
4490,1,3,2,3,2,0,3,4,1,0,1,0,0
4491,1,2,1,1,0,1,6,0,3,0,1,0,1
4492,3,3,1,3,2,0,6,0,1,2,2,0,0
4493,1,6,2,5,2,0,8,4,3,0,1,1,1
4494,2,1,1,0,2,1,3,4,1,0,1,0,0
4495,2,0,0,3,2,0,7,4,3,0,1,0,1
4496,2,0,2,3,0,1,6,4,3,0,1,0,1
4497,2,9,1,3,0,0,1,3,3,0,1,0,1
4498,2,4,1,1,0,0,7,1,1,0,1,0,0
4499,3,2,2,2,2,0,6,4,4,0,1,1,1
4500,1,9,2,6,0,0,6,1,3,2,2,0,1
4501,2,0,2,3,2,0,0,0,3,0,1,0,1
4502,2,0,0,3,2,1,4,4,3,0,1,0,1
4503,2,1,1,2,1,0,7,3,2,1,2,0,0
4504,2,9,0,5,0,0,0,2,4,0,1,0,1
4505,3,5,0,6,0,0,0,2,5,0,1,1,1
4506,1,1,1,2,2,0,6,2,1,0,1,0,0
4507,1,9,1,3,2,1,6,3,3,0,1,0,1
4508,2,0,2,6,0,0,6,2,1,0,1,0,0
4509,3,9,1,2,2,0,7,0,3,0,1,0,1
4510,1,11,2,6,0,1,4,4,5,0,1,1,1
4511,2,1,1,1,2,0,6,2,3,0,1,0,1
4512,3,9,1,7,2,0,7,2,3,1,2,0,1
4513,2,9,1,5,2,0,9,0,2,3,3,0,0
4514,2,1,1,1,0,1,6,1,2,0,1,0,0
4515,1,8,2,3,0,0,4,4,3,1,3,1,1
4516,4,5,1,6,2,0,8,3,3,0,1,1,1
4517,3,1,1,2,0,1,6,0,3,0,1,0,1
4518,1,0,0,5,0,0,3,1,2,0,1,0,0
4519,1,0,2,6,2,0,4,0,3,1,2,0,1
4520,2,9,2,6,2,0,3,2,3,0,1,0,1
4521,2,1,1,2,2,0,5,3,5,0,1,0,1
4522,2,4,0,3,2,0,7,3,5,0,1,0,1
4523,1,1,1,0,0,1,4,1,2,0,1,0,0
4524,2,7,1,3,0,1,6,3,3,0,1,0,1
4525,3,5,0,0,2,1,4,2,1,0,1,0,0
4526,3,4,1,2,0,1,6,1,3,0,1,0,1
4527,1,9,2,6,0,1,3,4,5,0,1,0,1
4528,1,1,2,2,2,0,3,2,1,0,1,0,0
4529,2,4,2,6,0,1,6,3,4,0,1,0,1
4530,2,9,1,1,2,0,3,1,4,0,1,0,1
4531,1,4,2,6,2,1,4,2,1,0,1,0,0
4532,1,6,1,3,2,0,1,2,2,0,1,0,0
4533,3,9,0,6,0,1,4,1,3,0,1,0,1
4534,3,0,2,6,0,0,6,4,3,0,1,0,1
4535,2,0,0,6,0,0,1,0,1,0,1,0,0
4536,2,1,2,0,0,1,4,0,4,0,1,0,1
4537,2,0,1,3,2,1,6,4,1,0,1,0,0
4538,3,1,2,0,0,0,3,4,2,0,1,0,0
4539,2,0,1,6,2,1,6,1,3,0,1,0,1
4540,3,7,1,3,2,0,1,1,3,0,1,0,1
4541,3,7,0,7,0,0,6,0,2,0,1,0,0
4542,2,9,2,5,0,0,1,2,2,0,1,0,0
4543,2,0,2,3,2,0,6,0,4,1,2,0,1
4544,2,0,0,3,2,1,7,1,3,0,1,0,1
4545,3,5,1,0,0,1,4,0,1,0,1,0,0
4546,1,0,1,3,0,1,3,3,1,0,1,0,0
4547,1,1,2,2,2,1,6,0,2,0,1,0,0
4548,2,2,2,3,2,0,3,2,1,0,1,0,0
4549,3,7,1,0,2,0,3,0,3,0,1,0,1
4550,2,0,1,6,0,1,6,2,4,0,1,0,1
4551,2,9,0,2,2,1,6,2,2,0,1,0,0
4552,3,4,1,6,2,0,3,4,4,0,1,0,1
4553,3,0,0,7,2,1,4,3,4,0,1,1,1
4554,1,0,2,3,2,0,6,3,1,0,1,0,0
4555,1,6,2,6,2,0,0,1,4,0,1,1,1
4556,2,9,2,6,2,1,6,2,3,0,1,0,1
4557,2,4,1,6,0,0,1,1,2,0,1,0,0
4558,2,7,0,3,2,1,6,1,1,0,1,0,0
4559,2,7,1,3,0,1,6,3,2,0,1,0,0
4560,1,1,1,1,2,1,4,4,1,0,1,0,0
4561,2,1,1,1,2,1,3,2,1,0,1,0,0
4562,2,6,2,6,2,1,8,2,3,0,1,1,1
4563,1,9,1,6,0,1,4,3,2,0,1,0,0
4564,1,4,2,6,2,0,3,3,3,0,1,0,1
4565,3,3,1,3,0,1,6,0,5,0,1,1,1
4566,1,9,2,6,2,1,4,4,2,0,1,0,0
4567,3,1,1,0,0,0,6,2,3,0,1,0,1
4568,2,7,0,3,0,0,6,3,3,0,1,0,1
4569,2,9,1,3,0,1,4,1,5,0,1,1,1
4570,2,0,1,6,2,0,7,3,3,0,1,1,1
4571,1,11,2,6,2,1,0,2,5,0,1,1,1
4572,2,9,1,5,2,1,6,4,4,0,1,0,1
4573,3,9,1,7,0,0,0,0,2,0,1,0,0
4574,1,0,2,6,2,1,4,1,1,0,1,0,0
4575,2,0,1,6,2,0,1,4,3,0,1,0,1
4576,2,0,0,3,0,0,3,1,1,0,1,0,0
4577,2,7,1,3,2,0,7,3,2,0,1,0,0
4578,1,1,2,0,0,1,9,1,1,0,1,0,0
4579,1,9,2,6,2,0,1,2,3,0,1,0,1
4580,3,4,1,6,2,0,3,1,3,2,2,1,1
4581,1,7,2,5,0,1,4,0,2,0,1,0,0
4582,3,0,1,6,2,0,3,0,2,1,2,0,0
4583,3,10,1,5,0,0,4,3,3,0,1,0,1
4584,2,5,2,1,2,0,3,1,1,0,1,0,0
4585,1,0,1,6,2,0,0,1,3,0,1,0,1
4586,3,9,1,7,2,1,6,1,4,0,1,0,1
4587,2,0,1,2,1,0,9,0,4,4,2,0,1
4588,2,1,1,2,0,0,3,2,5,0,1,1,1
4589,2,4,1,6,2,0,6,3,3,0,1,0,1
4590,2,1,1,0,2,1,3,0,2,0,1,0,0
4591,2,1,1,0,2,1,4,2,1,0,1,0,0
4592,2,9,1,5,2,0,1,0,1,0,1,0,0
4593,1,9,2,3,2,0,6,2,4,0,1,0,1
4594,2,1,1,2,0,1,6,2,1,0,1,0,0
4595,2,9,1,5,2,1,5,1,1,0,1,0,0
4596,1,10,1,6,2,0,1,2,1,0,1,0,0
4597,1,0,1,5,0,0,6,2,4,0,1,0,1
4598,2,0,1,6,2,0,1,0,4,0,1,0,1
4599,2,1,1,2,2,0,6,3,3,0,1,0,1
4600,2,9,2,5,2,1,6,1,1,0,1,0,0
4601,2,0,1,6,2,0,6,0,5,1,2,0,1
4602,2,1,1,2,2,0,6,3,1,0,1,0,0
4603,3,5,1,2,2,1,4,2,1,0,1,0,0
4604,2,9,1,6,2,0,6,1,1,0,1,0,0
4605,2,1,1,2,0,1,4,1,1,0,1,0,0
4606,2,1,1,2,0,1,6,2,4,0,1,0,1
4607,1,9,2,3,0,0,6,1,4,1,2,0,1
4608,2,1,1,2,2,0,3,2,3,0,1,0,1
4609,3,0,1,6,1,0,7,2,3,0,1,0,1
4610,3,0,0,2,2,1,6,1,1,0,1,0,0
4611,3,0,1,3,2,0,1,0,2,0,1,0,0
4612,3,1,1,2,2,0,8,3,2,1,2,0,0
4613,3,9,1,6,0,1,4,0,4,0,1,0,1
4614,2,10,1,6,0,1,6,0,3,0,1,0,1
4615,2,1,2,5,0,1,6,0,2,0,1,0,0
4616,1,9,0,3,2,0,3,2,3,0,1,0,1
4617,2,5,1,0,2,1,6,4,1,0,1,0,0
4618,2,1,1,2,0,1,6,1,1,0,1,0,0
4619,2,6,1,5,2,1,4,0,2,0,1,0,0
4620,3,0,0,6,2,0,7,3,1,1,2,0,0
4621,1,9,2,5,2,1,4,1,1,0,1,0,0
4622,2,0,2,6,0,0,1,1,1,0,1,0,0
4623,2,1,1,1,0,1,4,4,5,0,1,0,1
4624,2,1,1,1,0,1,6,4,4,0,1,0,1
4625,2,1,0,2,0,0,0,3,4,0,1,0,1
4626,2,0,1,6,2,0,7,4,2,0,1,0,0
4627,2,1,1,0,2,0,3,4,2,0,1,0,0
4628,1,9,2,5,0,1,4,2,2,0,1,0,0
4629,3,10,1,6,0,0,5,1,2,1,2,0,0
4630,2,0,0,6,2,1,4,2,3,0,1,0,1
4631,1,1,2,2,2,0,0,2,3,1,3,1,1
4632,1,0,1,3,2,1,3,1,1,0,1,0,0
4633,2,9,1,3,2,1,6,1,2,0,1,0,0
4634,2,1,1,7,0,0,0,0,3,0,1,0,1
4635,2,0,2,6,0,0,1,3,1,0,1,0,0
4636,3,0,0,3,2,1,7,0,4,0,1,0,1
4637,2,7,1,3,2,0,1,0,4,0,1,0,1
4638,2,0,0,6,0,0,7,2,4,1,2,1,1
4639,2,0,2,6,0,0,1,4,1,0,1,0,0
4640,3,1,1,0,2,0,6,3,1,0,1,0,0
4641,3,5,0,2,2,1,7,1,3,0,1,1,1
4642,1,0,1,3,0,0,6,2,2,0,1,0,0
4643,1,4,1,3,0,0,1,0,2,0,1,0,0
4644,3,6,1,6,2,0,3,1,1,0,1,0,0
4645,2,4,0,6,2,0,7,2,3,0,1,0,1
4646,2,4,2,3,0,0,6,1,3,0,1,0,1
4647,3,7,0,0,2,0,4,3,1,0,1,0,0
4648,2,0,2,7,2,0,0,0,4,0,1,0,1
4649,3,2,1,2,2,1,6,2,3,0,1,0,1
4650,2,1,1,0,0,1,6,2,1,0,1,0,0
4651,2,10,1,2,2,1,4,3,4,0,1,0,1
4652,1,2,1,1,2,1,6,4,3,0,1,0,1
4653,3,5,0,0,0,1,6,1,4,0,1,0,1
4654,1,0,2,3,2,1,3,2,1,0,1,0,0
4655,2,2,1,3,2,1,6,0,3,0,1,0,1
4656,2,4,1,6,2,0,3,0,5,1,3,1,1
4657,2,6,0,2,0,0,3,1,1,0,1,0,0
4658,2,1,2,2,2,0,1,4,3,1,3,0,1
4659,1,1,1,0,0,1,6,0,4,0,1,0,1
4660,3,1,0,0,2,1,4,2,1,0,1,0,0
4661,3,1,1,2,2,1,6,2,2,0,1,0,0
4662,1,9,2,5,0,0,3,2,2,0,1,0,0
4663,1,7,2,3,2,0,3,3,1,0,1,0,0
4664,3,1,1,3,0,0,7,1,1,0,1,0,0
4665,3,0,0,6,2,0,3,1,4,0,1,0,1
4666,1,9,2,5,2,0,7,0,5,1,3,1,1
4667,2,1,1,1,0,1,4,3,3,0,1,0,1
4668,1,6,0,2,2,0,6,0,1,1,2,0,0
4669,1,6,1,5,2,0,6,3,1,0,1,0,0
4670,3,5,1,0,2,1,5,1,2,0,1,0,0
4671,2,9,2,6,2,1,6,3,4,0,1,0,1
4672,2,1,0,7,0,1,6,2,1,0,1,0,0
4673,2,9,2,5,0,1,6,3,2,0,1,0,0
4674,3,5,1,5,0,0,7,0,2,0,1,0,0
4675,2,8,2,7,2,0,6,1,4,0,1,0,1
4676,1,1,1,2,2,0,3,1,3,0,1,0,1
4677,2,1,1,1,0,0,8,2,3,0,1,0,1
4678,2,0,1,6,2,1,6,1,3,0,1,0,1
4679,2,0,0,6,2,1,6,3,2,0,1,0,0
4680,2,1,1,2,0,1,6,3,3,0,1,0,1
4681,2,1,1,0,0,1,6,2,1,0,1,0,0
4682,3,1,1,7,2,1,4,0,1,0,1,0,0
4683,1,0,2,6,1,0,5,1,2,0,1,0,0
4684,3,1,1,2,0,0,3,3,3,0,1,0,1
4685,2,9,2,5,2,1,6,3,2,0,1,0,0
4686,1,1,1,2,0,0,7,4,1,0,1,0,0
4687,1,0,2,6,0,1,6,3,3,0,1,0,1
4688,3,7,1,3,0,1,6,2,5,0,1,0,1
4689,3,1,1,0,2,1,6,4,4,0,1,0,1
4690,3,1,1,0,0,0,3,1,3,0,1,0,1
4691,2,4,1,6,0,1,6,3,3,0,1,0,1
4692,2,1,1,1,2,0,7,4,5,0,1,1,1
4693,3,1,1,0,2,0,1,2,2,1,2,0,0
4694,2,9,1,7,0,0,7,3,3,2,3,1,1
4695,3,0,0,6,0,0,1,3,4,0,1,1,1
4696,3,1,1,0,2,0,0,2,5,0,1,0,1
4697,3,6,1,6,2,1,6,4,3,0,1,0,1
4698,2,1,0,2,0,0,3,2,1,0,1,0,0
4699,1,1,1,2,0,1,6,3,3,0,1,0,1
4700,1,6,0,6,1,0,7,2,2,0,1,0,0
4701,2,1,1,2,0,1,6,2,3,0,1,0,1
4702,3,9,1,3,2,0,2,2,3,1,2,1,1
4703,1,0,2,6,0,1,4,1,2,0,1,0,0
4704,2,2,1,0,2,1,6,3,2,0,1,0,0
4705,1,0,1,3,0,0,6,1,1,0,1,0,0
4706,3,4,2,6,0,0,3,2,3,0,1,0,1
4707,2,4,1,6,2,0,7,4,5,1,2,1,1
4708,4,4,0,5,2,0,5,3,2,0,1,1,0
4709,2,0,1,6,2,1,6,1,4,0,1,0,1
4710,3,6,1,5,2,0,0,1,5,0,1,1,1
4711,1,9,2,2,0,0,6,2,1,0,1,0,0
4712,2,10,2,7,0,0,3,3,3,0,1,0,1
4713,3,4,1,6,2,0,7,2,3,0,1,0,1
4714,2,9,1,5,2,0,1,3,2,0,1,0,0
4715,1,4,2,6,2,0,7,0,2,0,1,0,0
4716,1,0,2,6,2,0,7,2,4,0,1,1,1
4717,1,9,1,3,0,0,1,1,1,0,1,0,0
4718,3,1,1,2,2,1,6,3,2,0,1,0,0
4719,2,1,1,2,2,0,6,0,2,1,2,0,0
4720,2,9,0,5,0,0,0,2,5,1,2,1,1
4721,1,9,2,5,2,0,7,4,3,1,3,1,1
4722,2,2,1,0,0,0,0,2,3,0,1,0,1
4723,2,10,1,5,2,1,4,0,2,0,1,0,0
4724,2,1,1,2,2,1,4,1,4,0,1,0,1
4725,3,1,1,7,0,1,4,4,5,0,1,1,1
4726,2,2,1,3,0,1,6,4,4,0,1,0,1
4727,3,0,1,6,0,1,6,0,3,0,1,0,1
4728,2,0,1,6,0,1,6,3,3,0,1,0,1
4729,2,9,1,5,2,0,1,1,3,0,1,0,1
4730,2,1,2,0,0,1,6,3,1,0,1,0,0
4731,3,9,1,3,0,0,3,2,5,0,1,0,1
4732,2,2,1,7,2,1,6,0,3,0,1,0,1
4733,3,7,1,3,2,0,3,2,1,0,1,0,0
4734,3,10,1,0,2,1,4,0,1,0,1,0,0
4735,3,9,1,5,2,0,1,2,2,0,1,0,0
4736,1,8,2,6,0,0,7,0,4,1,2,0,1
4737,3,1,1,0,0,1,4,4,2,0,1,0,0
4738,2,1,1,2,0,0,6,2,4,0,1,0,1
4739,2,0,1,6,2,0,1,3,1,0,1,0,0
4740,4,5,0,0,0,0,5,4,3,0,1,1,1
4741,2,1,1,2,0,0,3,0,3,0,1,0,1
4742,3,0,1,2,2,1,6,0,4,0,1,0,1
4743,3,3,1,1,0,0,1,0,1,0,1,0,0
4744,3,9,0,5,2,1,4,1,2,0,1,0,0
4745,3,1,1,0,0,1,6,3,5,0,1,0,1
4746,2,6,1,2,2,1,6,2,1,0,1,0,0
4747,1,1,2,1,0,0,3,4,4,0,1,0,1
4748,3,9,1,2,0,1,6,1,5,0,1,1,1
4749,4,5,1,0,0,0,9,0,3,2,3,1,1
4750,2,7,1,3,0,0,1,2,4,0,1,0,1
4751,1,9,1,3,0,0,3,2,3,0,1,0,1
4752,3,0,0,6,0,0,7,3,2,0,1,0,0
4753,2,0,0,6,0,0,1,4,1,0,1,0,0
4754,3,0,0,6,2,0,7,2,2,0,1,0,0
4755,3,0,0,6,2,0,9,0,2,1,2,0,0
4756,2,9,1,5,2,0,7,3,3,0,1,0,1
4757,2,1,1,2,2,0,3,3,3,0,1,0,1
4758,2,4,0,6,2,1,6,3,3,0,1,0,1
4759,2,9,2,7,2,0,3,3,5,0,1,0,1
4760,1,0,2,3,2,0,7,1,2,1,2,0,0
4761,2,0,0,6,2,0,7,3,2,1,2,0,0
4762,2,3,1,0,0,0,1,2,3,0,1,0,1
4763,2,9,1,5,2,0,1,2,3,0,1,0,1
4764,2,7,1,2,2,1,4,1,3,0,1,0,1
4765,1,7,2,3,0,1,6,0,2,0,1,0,0
4766,3,1,1,0,0,0,3,0,2,0,1,0,0
4767,2,9,0,5,2,0,1,0,2,0,1,0,0
4768,2,0,1,3,2,0,1,0,4,0,1,0,1
4769,3,0,0,6,2,0,1,2,2,0,1,0,0
4770,3,2,1,7,2,0,7,4,1,0,1,0,0
4771,2,1,2,0,2,0,6,4,3,0,1,0,1
4772,3,9,1,6,2,0,1,2,4,0,1,0,1
4773,3,4,1,6,2,1,7,3,1,0,1,0,0
4774,1,9,0,5,2,0,5,3,2,0,1,1,0
4775,2,4,2,6,0,0,0,1,2,1,2,0,0
4776,2,10,0,3,2,0,7,1,1,0,1,0,0
4777,2,2,1,6,2,0,4,0,3,0,1,0,1
4778,1,0,1,3,0,1,6,4,1,0,1,0,0
4779,2,1,1,2,0,0,0,1,4,1,2,0,1
4780,1,0,0,6,0,0,7,3,4,0,1,1,1
4781,4,5,0,0,2,0,5,4,1,0,1,1,0
4782,3,3,1,1,2,0,1,3,2,0,1,0,0
4783,3,0,1,6,2,0,3,2,1,0,1,0,0
4784,2,0,1,6,2,0,8,0,2,1,3,0,0
4785,1,0,2,3,2,0,6,0,4,1,2,0,1
4786,1,1,1,2,2,0,6,4,1,0,1,0,0
4787,3,0,1,3,2,0,6,3,2,1,2,0,0
4788,2,4,1,6,2,0,5,3,3,0,1,0,1
